85, 1460193092765, 1460193092884
32, 1460193092854, 1460193092964
85, 1460193093143, 1460193093258
87, 1460193093204, 1460193093349
32, 1460193093460, 1460193093557
85, 1460193093594, 1460193093727
87, 1460193093683, 1460193093825
82, 1460193093877, 1460193094011
188, 1460193095517, 1460193095645
32, 1460193095675, 1460193095816
78, 1460193095785, 1460193095883
72, 1460193095971, 1460193096094
73, 1460193096046, 1460193096146
78, 1460193096203, 1460193096342
70, 1460193096306, 1460193096446
32, 1460193096425, 1460193096609
84, 1460193096519, 1460193096648
79, 1460193096889, 1460193096971
79, 1460193097046, 1460193097249
73, 1460193097115, 1460193097250
32, 1460193097229, 1460193097384
78, 1460193097349, 1460193097451
72, 1460193097516, 1460193097662
85, 1460193097569, 1460193097694
87, 1460193097642, 1460193097775
32, 1460193097748, 1460193097899
77, 1460193097806, 1460193097904
85, 1460193097994, 1460193098100
79, 1460193098164, 1460193098238
79, 1460193098306, 1460193098514
78, 1460193098375, 1460193098523
83, 1460193098492, 1460193098652
32, 1460193098551, 1460193098700
66, 1460193098628, 1460193098743
65, 1460193098717, 1460193098841
79, 1460193098818, 1460193098958
82, 1460193098929, 1460193099058
32, 1460193099044, 1460193099152
84, 1460193099220, 1460193099386
79, 1460193099333, 1460193099413
79, 1460193099476, 1460193099638
73, 1460193099519, 1460193099644
32, 1460193099614, 1460193099701
82, 1460193099677, 1460193099813
65, 1460193099941, 1460193100043
87, 1460193100126, 1460193100227
78, 1460193100203, 1460193100359
71, 1460193100332, 1460193100432
70, 1460193100520, 1460193100650
16, 1460193100603, 1460193100845
59, 1460193100686, 1460193100810
32, 1460193100835, 1460193100974
16, 1460193100946, 1460193101492
222, 1460193101119, 1460193101233
65, 1460193101357, 1460193101486
16, 1460193102208, 1460193102411
49, 1460193102309, 1460193102457
32, 1460193102484, 1460193102627
16, 1460193102561, 1460193102781
76, 1460193102664, 1460193102784
65, 1460193102758, 1460193102907
79, 1460193102884, 1460193103006
88, 1460193103519, 1460193103631
32, 1460193104043, 1460193104130
71, 1460193104199, 1460193104332
73, 1460193104281, 1460193104434
65, 1460193104452, 1460193104563
70, 1460193104638, 1460193104727
32, 1460193104772, 1460193104858
84, 1460193104819, 1460193104918
69, 1460193105023, 1460193105112
69, 1460193105185, 1460193105316
74, 1460193105214, 1460193105326
32, 1460193105369, 1460193105483
76, 1460193105445, 1460193105605
65, 1460193105547, 1460193105642
87, 1460193105718, 1460193105813
77, 1460193105760, 1460193105876
83, 1460193105894, 1460193106058
32, 1460193106033, 1460193106176
16, 1460193106134, 1460193106350
49, 1460193106236, 1460193106358
32, 1460193106624, 1460193106774
16, 1460193106734, 1460193106888
84, 1460193106762, 1460193106899
79, 1460193106972, 1460193107292
73, 1460193107179, 1460193107316
79, 1460193108416, 1460193108543
32, 1460193108564, 1460193108702
65, 1460193108652, 1460193108771
87, 1460193108850, 1460193108997
78, 1460193108965, 1460193109096
32, 1460193109115, 1460193109251
79, 1460193109204, 1460193109330
87, 1460193109304, 1460193109447
82, 1460193109493, 1460193109608
32, 1460193109560, 1460193109669
86, 1460193109724, 1460193109813
79, 1460193109782, 1460193109933
87, 1460193109910, 1460193110017
73, 1460193110006, 1460193110130
83, 1460193110110, 1460193110226
32, 1460193110161, 1460193110300
76, 1460193110243, 1460193110375
65, 1460193110312, 1460193110439
79, 1460193110464, 1460193110588
88, 1460193110503, 1460193110641
32, 1460193110600, 1460193110740
78, 1460193110694, 1460193110805
72, 1460193110876, 1460193111046
85, 1460193110934, 1460193111148
87, 1460193111026, 1460193111114
32, 1460193111131, 1460193111258
84, 1460193111196, 1460193111331
72, 1460193111319, 1460193111438
69, 1460193111414, 1460193111496
69, 1460193111565, 1460193111649
83, 1460193111745, 1460193111879
32, 1460193111813, 1460193111948
77, 1460193111902, 1460193112034
65, 1460193112021, 1460193112132
70, 1460193112217, 1460193112361
32, 1460193112281, 1460193112416
76, 1460193112404, 1460193112533
65, 1460193112504, 1460193112621
79, 1460193112642, 1460193112786
88, 1460193112734, 1460193112847
32, 1460193112834, 1460193112946
88, 1460193112969, 1460193113078
85, 1460193113095, 1460193113213
87, 1460193113130, 1460193113256
82, 1460193113311, 1460193113514
32, 1460193113480, 1460193113587
86, 1460193113686, 1460193113780
79, 1460193113759, 1460193113901
87, 1460193113868, 1460193113954
73, 1460193113991, 1460193114120
83, 1460193114073, 1460193114194
32, 1460193114151, 1460193114258
84, 1460193114339, 1460193114455
79, 1460193114388, 1460193114471
79, 1460193114557, 1460193114715
73, 1460193114597, 1460193114763
32, 1460193114742, 1460193114876
78, 1460193114842, 1460193114958
72, 1460193115022, 1460193115188
85, 1460193115064, 1460193115224
87, 1460193115169, 1460193115232
32, 1460193115272, 1460193115327
84, 1460193115293, 1460193115400
72, 1460193115357, 1460193115529
69, 1460193115497, 1460193115583
69, 1460193115643, 1460193115739
83, 1460193115819, 1460193115956
32, 1460193115913, 1460193116054
78, 1460193116037, 1460193116190
65, 1460193116122, 1460193116227
89, 1460193116263, 1460193116369
70, 1460193116305, 1460193116436
16, 1460193116546, 1460193117205
191, 1460193116698, 1460193116838
222, 1460193117004, 1460193117136
190, 1460193117879, 1460193117989
32, 1460193118040, 1460193118146
16, 1460193118122, 1460193118283
84, 1460193118195, 1460193118333
72, 1460193118390, 1460193118543
73, 1460193118434, 1460193118612
70, 1460193118519, 1460193118630
32, 1460193118651, 1460193118768
82, 1460193118704, 1460193118827
65, 1460193118929, 1460193119030
84, 1460193119159, 1460193119270
79, 1460193119201, 1460193119281
79, 1460193119364, 1460193119514
73, 1460193119407, 1460193119547
32, 1460193119533, 1460193119634
71, 1460193119656, 1460193119783
73, 1460193119757, 1460193119900
65, 1460193119877, 1460193119972
70, 1460193120070, 1460193120185
32, 1460193120144, 1460193120296
66, 1460193120282, 1460193120421
65, 1460193120378, 1460193120474
87, 1460193120551, 1460193120659
78, 1460193120692, 1460193120850
71, 1460193120825, 1460193120910
70, 1460193120997, 1460193121103
32, 1460193121263, 1460193121362
78, 1460193121622, 1460193121770
65, 1460193121707, 1460193121844
89, 1460193121893, 1460193122026
70, 1460193122007, 1460193122109
32, 1460193122166, 1460193122314
84, 1460193122241, 1460193122368
85, 1460193122356, 1460193122441
79, 1460193122826, 1460193122898
79, 1460193122982, 1460193123142
73, 1460193123037, 1460193123177
82, 1460193123163, 1460193123285
32, 1460193123382, 1460193123513
68, 1460193123562, 1460193123652
68, 1460193123729, 1460193123829
65, 1460193123925, 1460193124016
65, 1460193124080, 1460193124230
85, 1460193124193, 1460193124313
70, 1460193124276, 1460193124394
32, 1460193124380, 1460193124575
82, 1460193124490, 1460193124655
79, 1460193124600, 1460193124675
79, 1460193124758, 1460193124953
73, 1460193124828, 1460193124980
70, 1460193124893, 1460193125040
32, 1460193125011, 1460193125151
67, 1460193125257, 1460193125391
79, 1460193125513, 1460193125616
78, 1460193125773, 1460193125922
70, 1460193126130, 1460193126342
32, 1460193126644, 1460193126767
68, 1460193126932, 1460193127012
68, 1460193127105, 1460193127316
65, 1460193127239, 1460193127361
78, 1460193127299, 1460193127400
72, 1460193127467, 1460193127634
83, 1460193127619, 1460193127755
32, 1460193127773, 1460193127925
76, 1460193127848, 1460193127971
85, 1460193128052, 1460193128172
87, 1460193128075, 1460193128215
65, 1460193128144, 1460193128283
70, 1460193128360, 1460193128491
32, 1460193128551, 1460193128676
77, 1460193129304, 1460193129389
79, 1460193129472, 1460193129554
79, 1460193129644, 1460193129795
74, 1460193129696, 1460193129835
84, 1460193129738, 1460193129918
32, 1460193129897, 1460193130018
67, 1460193130101, 1460193130252
79, 1460193130186, 1460193130278
78, 1460193130363, 1460193130512
32, 1460193130482, 1460193130592
67, 1460193130559, 1460193130741
72, 1460193130660, 1460193130790
79, 1460193130718, 1460193130848
83, 1460193130867, 1460193130985
190, 1460193131127, 1460193131260
8, 1460193131675, 1460193131759
188, 1460193131924, 1460193131988
32, 1460193132056, 1460193132196
78, 1460193132171, 1460193132349
79, 1460193132281, 1460193132402
83, 1460193132330, 1460193132451
75, 1460193132536, 1460193132682
72, 1460193132659, 1460193132755
8, 1460193132936, 1460193133024
8, 1460193133111, 1460193133240
32, 1460193133197, 1460193133320
75, 1460193133372, 1460193133507
72, 1460193133485, 1460193133626
79, 1460193133590, 1460193133638
79, 1460193133720, 1460193133940
78, 1460193133810, 1460193133973
71, 1460193133877, 1460193134021
32, 1460193134004, 1460193134102
67, 1460193134180, 1460193134318
8, 1460193134884, 1460193134988
8, 1460193135164, 1460193135289
32, 1460193135881, 1460193135990
78, 1460193136083, 1460193136180
71, 1460193136305, 1460193136425
79, 1460193136382, 1460193136543
87, 1460193136504, 1460193136663
70, 1460193136807, 1460193136963
32, 1460193136946, 1460193137154
84, 1460193137089, 1460193137242
79, 1460193137180, 1460193137252
79, 1460193137344, 1460193137490
73, 1460193137387, 1460193137510
32, 1460193137556, 1460193137692
78, 1460193137954, 1460193138123
79, 1460193138095, 1460193138231
87, 1460193138157, 1460193138268
88, 1460193138390, 1460193138509
32, 1460193138468, 1460193138562
84, 1460193138649, 1460193138756
65, 1460193138856, 1460193138946
65, 1460193139002, 1460193139105
77, 1460193139051, 1460193139202
32, 1460193139228, 1460193139363
78, 1460193139344, 1460193139551
85, 1460193139430, 1460193139543
8, 1460193139687, 1460193139775
8, 1460193139850, 1460193139949
76, 1460193139976, 1460193140094
85, 1460193140187, 1460193140290
87, 1460193140235, 1460193140385
65, 1460193140306, 1460193140432
70, 1460193140517, 1460193140692
32, 1460193140648, 1460193140804
78, 1460193140771, 1460193140926
79, 1460193140877, 1460193141004
83, 1460193140987, 1460193141112
32, 1460193141265, 1460193141401
16, 1460193141377, 1460193141637
49, 1460193141499, 1460193141611
13, 1460193142046, 1460193142181
16, 1460193142268, 1460193142423
84, 1460193142330, 1460193142477
79, 1460193142522, 1460193142599
79, 1460193142665, 1460193142866
73, 1460193142704, 1460193142878
32, 1460193142850, 1460193142959
65, 1460193143021, 1460193143154
78, 1460193143192, 1460193143332
32, 1460193143511, 1460193143645
85, 1460193143720, 1460193143814
73, 1460193144109, 1460193144257
82, 1460193144234, 1460193144387
32, 1460193144351, 1460193144495
76, 1460193144612, 1460193144773
65, 1460193144751, 1460193144879
79, 1460193144860, 1460193145014
88, 1460193144998, 1460193145106
16, 1460193145162, 1460193145450
59, 1460193145284, 1460193145435
32, 1460193145539, 1460193145673
16, 1460193145735, 1460193145921
67, 1460193145874, 1460193146021
8, 1460193146155, 1460193146279
8, 1460193146535, 1460193146595
13, 1460193146881, 1460193146998
48, 1460193147148, 1460193147252
8, 1460193147533, 1460193147649
173, 1460193147750, 1460193147879
32, 1460193147938, 1460193148062
16, 1460193148022, 1460193148186
67, 1460193148118, 1460193148265
85, 1460193148312, 1460193148392
74, 1460193148493, 1460193148656
32, 1460193148633, 1460193148779
67, 1460193148754, 1460193148864
85, 1460193148845, 1460193148978
87, 1460193148957, 1460193149035
83, 1460193149135, 1460193149235
32, 1460193149256, 1460193149402
18, 1460193151780, 
84, 1460193163446, 1460193163596
85, 1460193163578, 1460193163732
79, 1460193163664, 1460193163786
87, 1460193163711, 1460193163809
78, 1460193163859, 1460193164008
71, 1460193163910, 1460193163993
82, 1460193164081, 1460193164250
32, 1460193164231, 1460193164383
84, 1460193164312, 1460193164447
72, 1460193164434, 1460193164581
69, 1460193164556, 1460193164627
69, 1460193164691, 1460193164773
83, 1460193164886, 1460193165021
32, 1460193165042, 1460193165139
68, 1460193165592, 1460193165686
68, 1460193165739, 1460193165841
65, 1460193165884, 1460193165961
65, 1460193166043, 1460193166132
89, 1460193166087, 1460193166208
83, 1460193166227, 1460193166401
32, 1460193166378, 1460193166520
67, 1460193166492, 1460193166641
72, 1460193166621, 1460193166791
85, 1460193166683, 1460193166839
87, 1460193166769, 1460193166850
83, 1460193166982, 1460193167120
32, 1460193167148, 1460193167277
78, 1460193169329, 1460193169512
79, 1460193169406, 1460193169564
83, 1460193169533, 1460193169662
32, 1460193169643, 1460193169766
67, 1460193169751, 1460193169861
72, 1460193169818, 1460193169962
65, 1460193169943, 1460193170021
82, 1460193170118, 1460193170291
32, 1460193170253, 1460193170320
66, 1460193170304, 1460193170448
73, 1460193170434, 1460193170573
69, 1460193170534, 1460193170605
69, 1460193170679, 1460193170755
83, 1460193170850, 1460193170925
84, 1460193171008, 1460193171115
32, 1460193171087, 1460193171208
68, 1460193171226, 1460193171317
68, 1460193171389, 1460193171495
65, 1460193171537, 1460193171623
85, 1460193171685, 1460193171812
65, 1460193171723, 1460193171779
32, 1460193171851, 1460193171977
16, 1460193171967, 1460193172188
49, 1460193172060, 1460193172178
32, 1460193172275, 1460193172382
16, 1460193172375, 1460193172609
86, 1460193172463, 1460193172565
65, 1460193172653, 1460193172754
82, 1460193172815, 1460193172958
32, 1460193172865, 1460193172996
76, 1460193172938, 1460193173058
65, 1460193173048, 1460193173186
73, 1460193173151, 1460193173296
74, 1460193173230, 1460193173348
32, 1460193173324, 1460193173455
65, 1460193173655, 1460193173804
73, 1460193173740, 1460193173885
32, 1460193173864, 1460193173991
78, 1460193173972, 1460193174068
85, 1460193174177, 1460193174270
79, 1460193174347, 1460193174414
79, 1460193174480, 1460193174647
73, 1460193174520, 1460193174652
32, 1460193174618, 1460193174720
67, 1460193174734, 1460193174908
72, 1460193174831, 1460193174965
79, 1460193174891, 1460193175040
83, 1460193175015, 1460193175147
32, 1460193175118, 1460193175212
77, 1460193175584, 1460193175715
65, 1460193175685, 1460193175807
70, 1460193175893, 1460193176029
32, 1460193175992, 1460193176101
67, 1460193176408, 1460193176495
72, 1460193176480, 1460193176614
65, 1460193176578, 1460193176678
82, 1460193176764, 1460193176924
32, 1460193176836, 1460193176984
66, 1460193176957, 1460193177072
65, 1460193177049, 1460193177193
78, 1460193177181, 1460193177321
83, 1460193177271, 1460193177399
32, 1460193177372, 1460193177515
72, 1460193177499, 1460193177620
65, 1460193177569, 1460193177714
89, 1460193177690, 1460193177820
32, 1460193177786, 1460193177872
71, 1460193177892, 1460193177998
73, 1460193177974, 1460193178119
69, 1460193178205, 1460193178287
69, 1460193178366, 1460193178472
83, 1460193178580, 1460193178676
84, 1460193178782, 1460193178912
32, 1460193178937, 1460193179051
84, 1460193179184, 1460193179306
72, 1460193179272, 1460193179408
73, 1460193179320, 1460193179465
74, 1460193179640, 1460193179691
84, 1460193179674, 1460193179752
16, 1460193180637, 1460193180821
16, 1460193180851, 1460193181090
191, 1460193180975, 1460193181079
32, 1460193181141, 1460193181233
16, 1460193181213, 1460193181434
84, 1460193181279, 1460193181384
65, 1460193181522, 1460193181632
32, 1460193181667, 1460193181783
84, 1460193181759, 1460193181907
73, 1460193181883, 1460193181995
69, 1460193181974, 1460193182197
83, 1460193182308, 1460193182406
84, 1460193182518, 1460193182634
83, 1460193182876, 1460193182969
8, 1460193183408, 1460193183487
8, 1460193183568, 1460193183634
8, 1460193183729, 1460193183785
8, 1460193183848, 1460193183924
8, 1460193183958, 1460193184092
71, 1460193184052, 1460193184159
73, 1460193184223, 1460193184342
69, 1460193184274, 1460193184353
69, 1460193184415, 1460193184516
83, 1460193184588, 1460193184698
84, 1460193184796, 1460193184928
32, 1460193184879, 1460193185016
78, 1460193185127, 1460193185325
79, 1460193185231, 1460193185396
83, 1460193185352, 1460193185512
32, 1460193185499, 1460193185616
67, 1460193185708, 1460193185863
72, 1460193185787, 1460193185919
73, 1460193185836, 1460193185956
78, 1460193186018, 1460193186105
72, 1460193186168, 1460193186296
83, 1460193186248, 1460193186378
32, 1460193186321, 1460193186499
76, 1460193186801, 1460193186935
65, 1460193186898, 1460193186991
70, 1460193187074, 1460193187216
32, 1460193187145, 1460193187277
72, 1460193187233, 1460193187376
79, 1460193187296, 1460193187433
83, 1460193187418, 1460193187575
65, 1460193187534, 1460193187678
32, 1460193187955, 1460193188095
75, 1460193188059, 1460193188143
73, 1460193188244, 1460193188361
69, 1460193188269, 1460193188350
69, 1460193188433, 1460193188549
80, 1460193188777, 1460193188948
83, 1460193188923, 1460193189048
32, 1460193189028, 1460193189180
67, 1460193189140, 1460193189314
72, 1460193189223, 1460193189349
79, 1460193189284, 1460193189411
32, 1460193189371, 1460193189520
78, 1460193189488, 1460193189669
79, 1460193189579, 1460193189750
83, 1460193189630, 1460193189756
32, 1460193189716, 1460193189819
68, 1460193189843, 1460193189923
68, 1460193190008, 1460193190097
65, 1460193190188, 1460193190260
65, 1460193190352, 1460193190493
89, 1460193190451, 1460193190557
83, 1460193190534, 1460193190675
188, 1460193190754, 1460193190910
32, 1460193190962, 1460193191088
72, 1460193191613, 1460193191749
79, 1460193191684, 1460193191814
70, 1460193192015, 1460193192130
65, 1460193192255, 1460193192393
32, 1460193192442, 1460193192571
75, 1460193193202, 1460193193297
73, 1460193193387, 1460193193531
69, 1460193193434, 1460193193515
69, 1460193193599, 1460193193738
80, 1460193193711, 1460193193853
83, 1460193193836, 1460193193946
32, 1460193193915, 1460193194072
68, 1460193194055, 1460193194105
68, 1460193194158, 1460193194240
69, 1460193194328, 1460193194388
69, 1460193194481, 1460193194607
82, 1460193194628, 1460193194790
32, 1460193194765, 1460193194924
67, 1460193194908, 1460193195050
72, 1460193195017, 1460193195185
79, 1460193195084, 1460193195245
32, 1460193195170, 1460193195306
78, 1460193195480, 1460193195640
79, 1460193195562, 1460193195693
83, 1460193195669, 1460193195834
32, 1460193195750, 1460193195883
76, 1460193195806, 1460193195933
65, 1460193195917, 1460193196038
77, 1460193196023, 1460193196151
70, 1460193196093, 1460193196238
32, 1460193196181, 1460193196326
75, 1460193196289, 1460193196393
73, 1460193196559, 1460193196605
69, 1460193196666, 1460193196754
80, 1460193196713, 1460193196863
83, 1460193196854, 1460193197018
32, 1460193196947, 1460193197129
75, 1460193197054, 1460193197155
72, 1460193197239, 1460193197379
65, 1460193197321, 1460193197486
83, 1460193197439, 1460193197566
67, 1460193197889, 1460193198052
190, 1460193198372, 1460193198503
13, 1460193198949, 1460193199201
16, 1460193199219, 1460193199436
76, 1460193199295, 1460193199444
65, 1460193199396, 1460193199540
79, 1460193199514, 1460193199668
88, 1460193199643, 1460193199707
32, 1460193199685, 1460193199808
67, 1460193199914, 1460193200079
72, 1460193200033, 1460193200215
85, 1460193200110, 1460193200268
65, 1460193200395, 1460193200576
32, 1460193200545, 1460193200730
67, 1460193200687, 1460193200831
72, 1460193200770, 1460193200897
65, 1460193200919, 1460193201027
83, 1460193201072, 1460193201183
84, 1460193201287, 1460193201436
32, 1460193201361, 1460193201523
66, 1460193201465, 1460193201580
65, 1460193201598, 1460193201726
79, 1460193201680, 1460193201825
82, 1460193201805, 1460193201936
16, 1460193201974, 1460193202204
59, 1460193202060, 1460193202172
13, 1460193202335, 1460193202457
173, 1460193202670, 1460193202746
32, 1460193202845, 1460193202989
16, 1460193202932, 1460193204631
79, 1460193204610, 1460193204622
79, 1460193204644, 1460193204656
78, 1460193204665, 1460193204708
71, 1460193204678, 1460193204751
32, 1460193204717, 1460193204768
71, 1460193204761, 1460193204784
73, 1460193204777, 1460193204789
65, 1460193204797, 1460193204818
79, 1460193204810, 1460193204843
83, 1460193204834, 1460193204860
32, 1460193204852, 1460193204880
78, 1460193204871, 1460193204885
79, 1460193204893, 1460193204913
73, 1460193204906, 1460193204917
83, 1460193204926, 1460193204936
80, 1460193205633, 1460193205750
72, 1460193205817, 1460193205929
65, 1460193205880, 1460193206055
73, 1460193205991, 1460193206146
82, 1460193206102, 1460193206218
32, 1460193206203, 1460193206344
16, 1460193206317, 1460193206637
49, 1460193206448, 1460193206600
32, 1460193206727, 1460193206871
16, 1460193207520, 1460193207728
75, 1460193207670, 1460193207743
73, 1460193208089, 1460193208211
69, 1460193208177, 1460193208264
69, 1460193208337, 1460193208406
80, 1460193208380, 1460193208537
83, 1460193208521, 1460193208667
32, 1460193208641, 1460193208774
67, 1460193208800, 1460193208930
72, 1460193208896, 1460193209087
79, 1460193208967, 1460193209131
32, 1460193209065, 1460193209297
67, 1460193209269, 1460193209367
72, 1460193209350, 1460193209549
80, 1460193209477, 1460193209621
8, 1460193209989, 1460193210095
79, 1460193210204, 1460193210386
83, 1460193210365, 1460193210461
32, 1460193210481, 1460193210644
76, 1460193210659, 1460193210822
65, 1460193210762, 1460193210858
70, 1460193210937, 1460193211089
32, 1460193211023, 1460193211144
75, 1460193211078, 1460193211166
73, 1460193211242, 1460193211376
69, 1460193211290, 1460193211360
69, 1460193211434, 1460193211537
80, 1460193211487, 1460193211647
83, 1460193211619, 1460193211757
32, 1460193211712, 1460193211865
75, 1460193211844, 1460193211960
72, 1460193212077, 1460193212188
79, 1460193212124, 1460193212226
79, 1460193212302, 1460193212409
82, 1460193212627, 1460193212793
32, 1460193212772, 1460193212960
84, 1460193212863, 1460193213004
72, 1460193212935, 1460193213073
73, 1460193212990, 1460193213146
70, 1460193213105, 1460193213221
32, 1460193213180, 1460193213391
84, 1460193213352, 1460193213492
65, 1460193213932, 1460193214089
32, 1460193214107, 1460193214253
72, 1460193214267, 1460193214431
79, 1460193214347, 1460193214469
70, 1460193214637, 1460193214754
65, 1460193214922, 1460193215054
83, 1460193215124, 1460193215262
32, 1460193215369, 1460193215508
75, 1460193215562, 1460193215658
73, 1460193215753, 1460193215885
69, 1460193215795, 1460193215874
69, 1460193215951, 1460193216048
80, 1460193216018, 1460193216148
83, 1460193216132, 1460193216259
32, 1460193216209, 1460193216348
67, 1460193216329, 1460193216509
72, 1460193216406, 1460193216563
79, 1460193216479, 1460193216610
32, 1460193216551, 1460193216705
78, 1460193216688, 1460193216863
79, 1460193216765, 1460193216949
83, 1460193216828, 1460193216957
32, 1460193216906, 1460193217089
68, 1460193217045, 1460193217148
68, 1460193217205, 1460193217300
69, 1460193217357, 1460193217442
69, 1460193217532, 1460193217674
82, 1460193217638, 1460193217808
32, 1460193217830, 1460193218021
78, 1460193217992, 1460193218192
79, 1460193218074, 1460193218250
83, 1460193218233, 1460193218413
32, 1460193218388, 1460193218570
76, 1460193218518, 1460193218647
65, 1460193218603, 1460193218700
77, 1460193218723, 1460193218884
70, 1460193218794, 1460193218910
32, 1460193218860, 1460193219001
67, 1460193219042, 1460193219137
8, 1460193219307, 1460193219368
75, 1460193219514, 1460193219630
73, 1460193219711, 1460193219850
69, 1460193219774, 1460193219860
69, 1460193219926, 1460193220036
80, 1460193219972, 1460193220143
83, 1460193220128, 1460193220273
